,personal,household,care_hh,care_nonhh,work_act,education_act,consume,prof_care,household_service,government,eating,leisure,sports,religious,volunteer,telephone,travel,sleep,work_per_week,wage,year,education,sex,metropolitan,age,partner,child_num
58692,480,100,120,0,440,0,0,0,0,0,60,150,0,0,0,0,75,0.0,40,11.79,2006,39,2,1,35,3,2
58694,525,155,0,0,420,0,0,0,0,0,30,220,0,0,0,0,90,0.0,50,7.0,2006,33,1,2,44,3,0
58696,640,0,0,0,375,0,0,0,0,0,30,300,0,0,0,0,65,0.0,40,8.5,2006,40,1,1,55,3,0
58707,260,14,0,0,953,0,33,0,0,0,0,94,0,0,0,0,86,0.0,65,6.15384615385,2006,39,1,1,48,3,0
58713,435,0,60,0,315,440,30,0,0,0,15,60,0,0,0,0,85,0.0,36,17.68,2006,40,1,1,28,1,2
58726,495,30,0,0,477,0,0,0,0,0,30,305,0,53,0,30,20,0.0,40,14.423,2006,43,2,2,45,3,0
58730,430,30,0,0,815,0,0,0,0,0,60,40,0,0,0,0,65,0.0,60,26.923,2006,43,1,1,30,1,2
58732,510,410,20,0,365,0,0,0,0,0,0,5,0,0,0,0,130,0.0,40,62.019,2006,40,2,1,51,3,1
58734,565,0,0,125,390,0,60,0,0,0,85,80,0,0,0,0,135,0.0,40,18.04,2006,42,2,1,62,1,0
58736,450,115,0,0,635,0,0,0,0,0,0,195,0,0,0,0,20,0.0,50,18.0,2006,44,2,1,48,3,0
58747,465,146,260,0,360,0,0,0,0,0,25,90,0,0,0,0,0,0.0,45,15.8117777778,2006,43,2,1,31,1,1
58748,150,20,0,180,180,0,5,0,0,0,30,810,0,0,0,0,65,0.0,40,8.3,2006,40,2,1,39,3,0
58749,340,90,0,0,580,0,0,0,0,0,33,367,0,0,0,0,30,0.0,52,14.2692307692,2006,40,1,1,51,1,1
58752,540,45,0,30,605,0,0,0,0,0,30,150,0,0,0,0,40,0.0,70,7.25271428571,2006,43,2,1,44,3,0
58754,585,50,0,0,530,0,0,0,0,0,30,225,0,0,0,0,20,0.0,45,11.1111111111,2006,43,2,1,56,3,0
58760,440,85,152,0,640,0,0,0,0,0,50,40,0,0,0,0,33,0.0,50,15.7692,2006,44,2,1,41,1,3
58761,300,0,175,0,695,0,0,0,0,0,30,110,0,0,0,0,130,0.0,55,27.972,2006,45,1,1,52,1,1
58764,460,20,0,0,690,0,0,0,0,0,30,60,0,0,0,0,180,0.0,58,12.4137931034,2006,39,1,2,52,1,0
58766,570,0,0,0,500,0,0,0,0,0,90,220,0,0,0,0,60,0.0,40,26.44225,2006,40,2,1,51,3,0
58780,400,75,0,0,745,0,0,0,0,0,0,120,0,0,0,0,60,0.0,40,13.0,2006,37,1,1,21,1,1
58791,560,0,0,0,500,0,0,0,0,0,40,180,100,0,0,0,60,0.0,40,11.25,2006,43,1,1,41,3,0
58802,490,54,226,0,565,0,0,0,0,0,60,15,0,0,0,0,30,0.0,45,56.4102222222,2006,43,2,1,44,1,2
58804,375,0,0,0,550,0,0,0,0,0,90,375,0,0,0,0,50,0.0,40,14.0,2006,39,2,1,60,1,0
58806,1095,10,0,0,150,0,60,0,0,0,15,75,0,0,0,0,35,0.0,40,10.0,2006,39,2,1,51,3,0
58807,591,0,20,0,410,0,105,5,0,0,60,150,0,0,0,0,99,0.0,45,14.1111111111,2006,39,2,1,49,1,2
58808,510,0,0,0,90,0,0,0,0,0,730,60,0,0,0,0,50,0.0,45,12.25,2006,41,2,1,24,2,0
58810,470,252,0,0,60,0,30,25,12,0,120,60,30,0,150,15,126,0.0,55,31.8181818182,2006,41,2,1,40,3,0
58813,390,0,0,0,180,0,0,0,50,0,80,595,30,0,0,0,115,0.0,40,40.3845,2006,41,1,1,52,3,0
58814,495,40,30,0,460,0,0,0,0,0,100,255,0,0,0,0,60,0.0,40,28.125,2006,43,1,1,35,1,2
58817,520,325,45,0,15,0,0,0,0,0,120,190,0,60,85,0,40,0.0,55,52.4474545455,2006,44,1,1,42,1,2
58818,541,0,0,0,600,0,0,0,0,0,45,10,120,30,0,0,94,0.0,45,38.4613333333,2006,44,1,1,49,1,1
58821,555,40,0,0,487,0,0,0,0,0,35,305,0,0,0,0,18,0.0,40,22.11525,2006,43,2,1,62,1,0
58822,460,15,0,75,515,0,115,0,0,0,45,170,0,0,0,0,45,0.0,45,31.6237777778,2006,44,2,1,37,3,0
58823,445,90,130,0,600,0,0,0,0,0,30,120,0,0,0,0,25,0.0,50,11.0,2006,40,1,2,39,1,2
58831,458,55,22,0,719,60,7,0,0,0,0,0,52,0,0,0,67,0.0,75,17.3333333333,2006,39,1,1,46,1,2
58833,445,0,0,0,570,0,0,0,0,0,90,280,0,0,0,0,55,0.0,60,6.66666666667,2006,39,1,1,53,1,1
58837,530,60,100,0,600,0,0,0,0,0,15,115,0,0,0,0,20,0.0,40,20.19225,2006,42,2,2,44,1,2
58840,595,60,0,0,520,0,0,0,0,0,45,130,0,0,0,0,90,0.0,60,13.0,2006,39,1,1,43,3,0
58844,534,162,0,0,275,0,30,0,0,0,30,360,0,0,0,30,19,0.0,40,36.0575,2006,44,2,1,62,3,0
58845,450,5,5,0,525,0,0,0,0,0,142,164,0,0,10,0,139,0.0,60,20.1921666667,2006,39,1,1,45,1,2
58849,580,90,1,0,465,0,10,0,0,0,90,86,0,0,0,0,118,0.0,40,19.97,2006,40,1,1,34,2,5
58851,480,0,0,0,570,0,0,0,0,0,180,210,0,0,0,0,0,0.0,55,9.09090909091,2006,35,1,2,39,3,0
58852,585,95,75,1,42,0,0,0,0,0,115,155,0,167,75,0,130,0.0,50,20.8,2006,41,2,1,37,3,1
58862,495,0,0,0,510,0,2,0,0,0,105,210,54,0,0,0,64,0.0,40,11.6,2006,39,1,1,29,1,2
58869,545,30,0,0,510,0,0,0,0,0,75,155,30,0,0,45,50,0.0,40,27.40375,2006,40,1,1,53,3,0
58870,515,330,40,0,10,0,120,0,0,0,75,255,0,0,0,0,95,0.0,50,40.7692,2006,43,1,1,37,1,1
58874,570,0,90,0,540,0,0,0,0,0,30,150,0,0,0,0,60,0.0,40,32.3075,2006,44,1,1,43,1,2
58876,590,0,15,0,420,0,5,0,90,0,85,163,0,0,0,0,72,0.0,40,17.0,2006,39,2,1,26,1,2
58878,450,0,0,0,634,0,0,0,0,0,30,275,0,0,0,0,51,0.0,70,9.89,2006,39,1,1,33,1,1
58879,495,30,77,0,578,0,0,0,0,0,75,125,0,0,0,0,60,0.0,55,52.4474545455,2006,45,1,1,36,1,2
58883,450,130,116,0,149,0,5,10,0,60,30,173,0,0,210,7,100,0.0,40,20.19225,2006,42,2,1,43,3,2
58885,573,0,0,0,534,0,100,0,0,0,30,177,0,0,0,0,26,0.0,40,6.346,2006,39,2,1,46,3,0
58891,645,60,0,0,300,0,0,0,0,0,95,163,0,0,0,0,177,0.0,55,12.2376363636,2006,39,1,1,47,1,0
58893,509,0,0,0,556,0,0,0,0,0,35,220,45,0,0,0,75,0.0,52,7.40384615385,2006,39,1,1,19,3,1
58895,330,0,0,0,990,0,0,0,0,0,60,0,0,30,0,0,30,0.0,80,12.2595,2006,46,2,1,35,3,0
58896,705,125,10,0,200,0,0,0,0,0,90,210,0,60,0,0,40,0.0,60,48.0768333333,2006,43,2,1,51,1,1
58908,445,0,0,0,550,0,0,0,0,0,35,225,90,0,0,0,95,0.0,50,42.3076,2006,46,1,1,47,1,1
58909,610,12,0,0,508,0,5,0,0,0,31,234,0,0,0,15,10,0.0,40,29.32675,2006,44,2,1,58,1,0
58911,630,76,0,0,417,0,10,0,0,0,50,213,0,0,0,0,44,0.0,40,7.5,2006,41,2,1,31,3,0
58914,678,0,0,2,120,180,60,0,0,0,10,195,0,0,0,0,195,0.0,45,16.3555555556,2006,43,1,1,35,3,0
58915,750,190,0,0,95,30,0,0,0,0,40,25,0,0,245,0,65,0.0,47,12.274893617,2006,43,2,1,44,3,0
58919,855,120,0,0,15,0,0,0,0,0,90,240,0,0,0,0,120,0.0,40,28.846,2006,43,2,1,34,3,0
58922,518,105,0,0,347,0,2,0,0,0,20,432,0,0,0,0,16,0.0,35,6.4,2006,39,1,1,25,3,0
58925,545,0,0,0,775,0,0,0,0,0,120,0,0,0,0,0,0,0.0,40,15.0,2006,40,1,1,56,1,0
58931,600,150,0,0,470,0,0,0,0,0,60,120,0,0,0,0,40,0.0,40,5.15,2006,34,1,1,26,1,2
58933,670,130,0,0,290,0,25,0,0,0,85,130,0,0,0,0,80,0.0,45,8.80333333333,2006,39,1,1,68,1,0
58943,515,175,0,45,228,0,30,0,0,0,0,122,205,0,0,0,120,0.0,40,22.1,2006,39,1,1,41,1,0
58948,570,0,0,0,720,0,0,0,0,0,60,30,0,0,0,0,60,0.0,40,8.32,2006,33,2,1,52,1,1
58949,440,120,0,0,646,0,60,35,0,0,0,83,0,0,0,0,56,0.0,40,3.5,2006,40,2,1,61,1,0
58950,685,65,0,0,485,0,0,0,0,0,90,60,0,0,0,0,55,0.0,40,8.5,2006,40,2,1,67,1,0
58958,665,255,0,0,130,0,230,0,0,0,20,0,0,0,0,0,140,0.0,50,28.4614,2006,43,2,1,59,1,0
58959,490,75,0,0,360,0,15,0,0,0,50,225,45,0,0,15,125,0.0,45,27.7777777778,2006,43,2,1,52,1,0
58961,530,60,0,0,530,0,0,0,0,0,75,205,0,0,0,0,40,0.0,40,17.025,2006,40,1,1,47,1,0
58964,1047,80,0,0,3,0,0,0,0,0,20,290,0,0,0,0,0,0.0,40,34.61525,2006,42,1,1,27,1,3
58967,605,520,0,0,130,0,30,0,0,0,30,15,0,0,0,0,110,0.0,40,14.575,2006,35,1,1,41,1,2
58973,415,15,0,0,610,0,0,0,0,0,40,270,0,0,0,0,90,0.0,40,8.75,2006,33,1,1,52,1,2
58977,440,415,0,75,10,0,65,0,0,0,70,60,0,0,0,30,185,0.0,50,26.74,2006,43,2,1,30,3,0
58985,530,24,0,0,555,0,0,0,0,0,45,240,0,0,0,0,46,0.0,55,16.3636363636,2006,43,2,1,34,3,0
58999,525,15,0,0,570,0,0,0,0,0,45,205,0,0,0,0,80,0.0,40,23.55,2006,39,1,1,70,3,0
59001,370,0,0,0,670,0,0,0,0,0,45,60,0,0,225,0,70,0.0,35,38.4614285714,2006,44,1,1,49,1,0
59002,335,0,0,0,545,0,10,0,0,0,15,90,0,0,10,0,435,0.0,40,22.78825,2006,43,1,1,57,1,0
59004,532,220,0,0,470,0,25,0,0,0,55,60,0,0,0,10,68,0.0,40,37.75,2006,40,2,1,49,3,0
59007,435,22,0,5,500,0,5,0,0,0,40,273,0,0,0,0,160,0.0,40,42.763,2006,40,2,1,41,3,1
59013,595,0,0,0,170,0,10,0,0,0,300,0,0,0,0,0,365,0.0,40,40.3845,2006,46,2,1,31,1,1
59016,710,100,0,0,480,0,0,0,0,0,30,70,0,0,0,0,50,0.0,35,10.35,2006,39,2,1,41,3,1
59022,570,60,0,0,643,0,0,0,0,0,30,125,0,0,0,0,12,0.0,50,7.846,2006,39,2,1,49,3,0
59024,534,30,256,0,385,0,0,0,0,0,35,80,0,0,0,0,60,0.0,40,33.3,2006,43,2,1,33,1,1
59033,395,0,0,0,480,0,0,0,0,0,60,265,0,0,130,0,95,0.0,36,7.0,2006,39,2,1,57,1,0
59035,600,190,0,0,20,0,30,0,0,0,120,233,0,0,190,0,57,0.0,38,15.1821052632,2006,40,1,1,55,1,0
59036,900,20,0,0,405,0,8,0,0,0,72,25,0,0,0,0,10,0.0,40,8.0825,2006,38,2,1,19,3,0
59041,473,0,0,0,313,0,93,0,0,0,235,20,177,0,0,0,129,0.0,47,20.4580851064,2006,43,2,1,40,3,0
59052,500,65,0,0,465,0,5,0,0,0,45,275,0,0,0,0,85,0.0,40,12.0,2006,44,2,1,39,1,0
59061,510,105,0,0,10,0,30,0,0,0,30,460,105,0,0,0,50,0.0,40,36.0575,2006,42,1,1,41,1,2
59063,390,144,85,0,366,0,90,40,0,0,85,95,0,10,0,0,135,0.0,40,67.3075,2006,43,2,1,40,1,2
59064,425,23,0,0,594,0,0,0,0,0,80,275,0,0,0,0,43,0.0,40,33.65375,2006,45,2,1,61,1,0
59066,515,10,35,0,583,0,0,0,0,0,115,105,0,0,0,0,62,0.0,45,29.9144444444,2006,40,1,1,40,1,2
59074,520,0,17,0,406,165,5,0,0,0,20,134,0,0,0,0,173,0.0,41,9.34707317073,2006,41,2,2,33,3,1
59075,667,5,10,0,590,0,0,0,0,0,25,60,0,0,67,0,16,0.0,50,15.7692,2006,43,2,1,44,3,1
59077,485,150,0,0,500,0,10,0,0,0,85,90,0,0,0,0,120,0.0,40,29.8075,2006,39,1,1,42,1,2
59078,425,45,95,20,480,0,0,0,0,0,70,145,0,0,0,0,160,0.0,40,26.44225,2006,43,1,1,37,1,1
59079,690,60,45,0,65,0,0,90,0,0,0,350,0,0,0,0,140,0.0,40,8.769,2006,40,2,1,32,1,1
59080,420,255,0,0,30,0,280,0,0,0,135,120,0,0,0,0,85,0.0,50,13.4614,2006,44,2,1,40,1,0
59082,575,0,0,0,445,0,5,0,0,0,50,318,0,0,0,0,47,0.0,40,9.5,2006,39,1,1,21,3,1
59083,552,0,0,0,525,0,0,0,0,10,70,263,0,0,0,0,20,0.0,40,11.0,2006,40,1,1,41,3,0
59096,422,15,140,0,744,0,0,0,0,0,50,19,0,0,0,0,50,0.0,55,26.3636363636,2006,39,1,1,46,1,3
59097,720,2,0,0,360,0,95,0,0,0,0,178,0,0,0,0,85,0.0,40,8.5,2006,40,2,2,48,1,1
59099,535,95,0,210,490,0,10,0,0,0,10,55,0,0,0,0,35,0.0,39,17.0,2006,37,2,1,47,3,0
59104,510,85,0,55,420,0,0,0,0,0,10,90,0,90,90,0,90,0.0,38,35.425,2006,43,2,1,57,3,0
59106,513,0,162,0,410,0,10,0,0,0,50,190,0,0,0,0,105,0.0,40,18.99025,2006,42,1,1,26,1,1
59110,525,15,20,0,725,0,30,0,0,0,30,70,0,0,0,0,25,0.0,40,32.5,2006,41,2,1,41,1,2
59111,525,450,70,1,10,0,30,0,0,0,45,254,0,0,0,0,55,0.0,40,28.36525,2006,43,1,1,41,1,3
59113,584,54,0,0,435,0,0,0,0,0,10,210,0,0,0,120,27,0.0,40,6.77,2006,36,2,1,52,3,0
59115,890,20,0,0,210,0,30,0,0,0,80,75,0,0,0,0,135,0.0,80,21.6345,2006,43,1,1,46,1,2
59116,480,50,0,0,500,0,20,20,0,0,50,130,105,0,0,0,85,0.0,45,12.8204444444,2006,37,1,1,53,1,0
59117,523,58,180,0,555,0,0,0,0,0,50,0,0,0,0,0,74,0.0,40,8.5,2006,41,2,1,40,3,2
59124,480,20,60,0,735,0,20,0,0,0,0,90,0,0,0,0,35,0.0,40,23.5575,2006,43,2,2,34,1,3
59128,526,210,60,0,40,0,127,0,0,0,100,130,0,0,0,0,247,0.0,50,26.5384,2006,44,2,1,54,1,4
59135,395,30,200,0,570,0,0,0,0,0,90,135,0,0,0,0,20,0.0,44,9.09136363636,2006,42,1,2,36,1,2
59136,485,65,130,0,578,0,0,0,0,0,40,75,0,0,0,0,67,0.0,40,6.25,2006,40,2,2,35,1,3
59139,425,20,0,12,450,0,0,0,0,0,110,115,0,0,0,20,288,0.0,40,17.1,2006,43,2,1,43,3,0
59142,425,5,0,0,490,0,0,0,0,0,90,310,60,0,0,0,20,0.0,45,15.3844444444,2006,43,1,1,49,3,0
59153,530,250,0,0,480,0,0,0,0,0,80,45,0,0,0,0,55,0.0,40,12.5,2006,40,2,1,42,1,0
59159,510,0,0,0,660,0,0,0,0,0,30,180,0,0,0,0,60,0.0,46,21.7391304348,2006,39,1,1,39,1,3
59161,525,36,2,0,427,0,0,0,0,0,197,196,0,0,0,0,57,0.0,48,16.0416666667,2006,32,1,1,66,1,0
59163,450,45,75,0,620,0,5,0,0,0,100,60,20,0,0,0,65,0.0,50,32.0,2006,44,1,1,31,1,1
59166,480,20,25,0,478,0,5,0,0,0,95,237,0,0,0,0,100,0.0,40,37.5,2006,45,1,1,53,1,2
59167,485,63,2,0,482,0,5,0,0,0,49,180,0,0,0,0,174,0.0,40,25.9615,2006,41,2,1,33,1,1
59170,540,90,245,0,60,0,185,10,0,0,180,30,0,0,0,0,100,0.0,50,46.1538,2006,45,2,1,36,1,1
59176,510,165,62,210,60,0,60,0,0,0,40,240,0,0,0,0,93,0.0,55,30.0698181818,2006,43,1,1,43,3,2
59178,515,0,0,0,684,0,0,0,0,0,90,120,0,0,0,0,31,0.0,55,20.9789090909,2006,39,1,1,41,3,0
59179,540,25,50,0,515,0,0,0,0,0,30,230,0,0,0,0,50,0.0,35,13.97,2006,39,2,2,40,3,1
59183,663,75,30,0,30,0,72,0,0,0,100,245,0,0,0,5,220,0.0,35,70.4394285714,2006,44,2,1,51,1,2
59187,516,41,0,0,493,0,0,45,0,0,50,230,0,0,0,0,65,0.0,40,32.0,2006,43,1,1,50,1,0
59201,570,20,0,0,485,0,0,0,0,0,80,200,0,0,0,0,85,0.0,40,72.11525,2006,39,2,1,44,1,0
59209,450,20,35,0,500,0,0,0,0,0,60,315,0,0,0,0,60,0.0,45,19.2306666667,2006,42,1,1,39,1,2
59210,517,180,0,0,482,0,0,0,0,0,65,190,0,0,0,0,6,0.0,40,18.2,2006,39,1,2,37,3,0
59215,510,0,0,0,525,0,0,0,0,0,40,355,0,0,0,0,10,0.0,40,12.019,2006,39,1,1,27,1,2
59219,510,45,0,0,375,0,30,0,0,60,45,288,0,0,0,30,57,0.0,54,15.3844444444,2006,40,2,1,54,3,1
59220,465,30,0,0,675,0,0,0,0,0,30,180,0,0,0,0,60,0.0,50,36.0,2006,44,2,1,50,3,0
59225,820,90,0,0,15,0,20,0,0,0,45,360,60,0,0,0,30,0.0,63,20.3174603175,2006,43,1,2,45,3,0
59227,457,30,220,0,453,0,10,0,0,0,30,75,0,0,0,33,122,0.0,47,16.7757446809,2006,43,2,1,33,1,1
59231,450,60,0,105,105,0,0,0,0,0,135,285,0,0,120,0,180,0.0,65,7.84615384615,2006,41,2,2,48,1,0
59233,345,165,0,0,480,0,45,0,0,0,60,255,0,0,0,0,90,0.0,40,31.25,2006,42,1,3,53,3,0
59234,630,30,0,0,535,0,120,0,0,0,30,0,0,0,0,0,95,0.0,40,11.0,2006,41,1,1,53,3,0
59237,585,105,43,0,502,0,10,0,0,0,60,110,0,0,0,0,25,0.0,40,24.0,2006,42,2,2,43,1,2
59239,540,92,0,0,280,0,0,178,0,0,105,200,0,0,0,0,45,0.0,40,24.03825,2006,41,1,1,51,1,0
59244,585,165,0,2,40,0,0,0,0,0,120,448,0,0,0,0,80,0.0,45,19.0168888889,2006,44,2,1,47,3,0
59250,510,180,365,0,40,0,30,0,0,0,30,95,0,0,0,45,145,0.0,40,72.11525,2006,46,2,1,41,1,2
59251,510,45,0,0,75,0,0,0,0,0,30,300,0,0,0,0,360,0.0,61,15.8890163934,2006,46,1,1,58,1,0
59254,525,0,0,0,525,175,0,0,0,0,75,10,0,0,0,0,130,0.0,40,12.45,2006,42,1,1,47,1,0
59255,420,125,0,0,540,0,0,0,0,0,75,255,0,0,0,0,10,0.0,45,11.6711111111,2006,42,2,1,53,3,0
59257,550,25,113,0,630,0,0,0,0,0,15,63,0,0,0,0,44,0.0,55,8.0,2006,44,2,1,37,3,2
59258,300,0,0,0,1110,0,0,0,0,0,30,0,0,0,0,0,0,0.0,50,57.6922,2006,44,1,1,47,1,1
59262,590,0,0,0,570,0,0,0,0,0,15,60,0,0,155,0,50,0.0,50,13.4614,2006,39,1,1,30,1,0
59266,522,70,0,0,500,0,0,0,0,15,35,120,0,0,0,0,178,0.0,40,37.019,2006,44,2,1,40,3,0
59270,550,120,75,0,490,0,75,0,0,0,20,45,0,0,0,0,65,0.0,40,16.15375,2006,39,2,1,35,3,2
59272,744,0,0,0,379,0,0,0,0,0,135,120,0,0,0,0,62,0.0,60,32.0511666667,2006,44,1,1,30,3,0
59273,355,345,30,0,580,0,0,0,0,0,45,30,0,0,0,0,55,0.0,85,28.2804705882,2006,43,1,1,50,1,2
59274,630,60,0,0,460,0,0,0,0,15,90,145,0,0,0,0,40,0.0,40,22.5,2006,40,1,1,56,1,0
59279,465,15,0,0,455,0,90,0,0,0,135,175,0,0,0,0,105,0.0,40,15.0,2006,43,1,1,35,3,0
59280,668,40,0,0,590,0,0,0,0,20,40,0,0,0,0,0,82,0.0,50,11.0,2006,41,2,1,49,1,1
59283,420,0,0,0,120,0,0,0,0,0,20,850,0,0,0,0,30,0.0,42,9.75238095238,2006,41,1,1,28,2,0
59284,555,225,0,0,452,0,0,0,0,0,50,80,0,20,0,40,18,0.0,50,17.0,2006,40,2,1,49,1,1
59286,495,0,10,0,510,0,0,0,0,0,70,250,0,0,60,0,45,0.0,40,55.28825,2006,39,1,2,51,1,1
59291,420,0,0,0,514,0,5,0,0,0,25,301,0,0,0,90,85,0.0,42,9.28571428571,2006,36,2,1,54,3,0
59295,580,7,0,0,568,0,10,0,0,0,50,180,0,0,0,0,45,0.0,40,47.11525,2006,39,1,1,51,3,0
59296,308,44,0,0,705,0,20,0,0,0,15,205,103,0,0,0,40,0.0,48,28.125,2006,43,1,2,36,3,0
59304,770,20,30,0,300,0,35,0,0,0,0,140,0,0,0,15,130,0.0,44,10.9263636364,2006,39,2,1,37,1,1
59308,430,20,0,0,755,0,0,0,0,0,0,160,0,0,0,0,75,0.0,60,8.33333333333,2006,40,2,1,27,3,0
59316,619,0,0,0,675,0,10,0,0,0,35,20,0,0,0,0,81,0.0,70,21.978,2006,44,1,2,38,1,2
59320,660,62,0,0,485,0,0,0,0,0,90,123,0,0,0,0,20,0.0,50,30.25,2006,41,2,1,44,3,2
59322,498,90,185,0,491,0,10,0,0,0,45,60,0,0,0,0,61,0.0,40,13.69,2006,39,1,1,29,3,1
59323,360,25,0,0,769,0,0,0,0,0,56,190,0,0,0,0,40,0.0,42,22.8935714286,2006,39,1,1,52,3,0
59326,635,0,0,0,771,0,0,0,0,0,0,14,0,0,0,0,20,0.0,44,16.6081818182,2006,41,2,1,43,3,0
59329,378,70,0,30,350,300,10,10,0,0,40,195,0,0,0,0,50,0.0,40,9.375,2006,40,1,2,26,3,0
59332,475,155,300,0,20,0,180,0,0,0,120,135,0,0,0,0,55,0.0,40,22.28,2006,44,1,1,40,1,3
59333,680,85,0,0,415,0,0,0,0,0,15,210,0,0,0,25,10,0.0,37,9.5,2006,40,2,2,56,3,0
59340,525,50,95,0,480,0,0,0,0,0,50,150,0,0,0,0,90,0.0,40,21.0095,2006,43,2,1,33,1,1
59341,390,235,0,0,465,0,90,0,0,0,60,150,0,0,0,0,50,0.0,40,17.0,2006,39,2,1,39,3,1
59349,520,30,25,0,600,0,0,15,0,0,105,115,0,0,0,0,30,0.0,45,22.6495555556,2006,44,2,1,44,1,4
59351,595,10,0,0,690,0,0,0,0,0,60,30,0,0,0,0,55,0.0,40,6.3,2006,43,1,1,47,1,2
59355,440,15,85,0,385,0,5,0,0,0,60,280,0,0,0,0,170,0.0,40,30.769,2006,42,1,1,31,1,2
59357,650,90,15,135,15,0,0,0,0,0,0,285,60,0,0,0,190,0.0,40,26.7,2006,39,1,1,44,1,1
59358,520,50,0,0,615,0,0,0,0,0,45,180,0,0,0,0,30,0.0,40,9.01,2006,44,2,1,59,3,0
59362,715,9,0,0,496,0,0,0,0,0,45,93,0,35,0,30,17,0.0,40,9.5,2006,39,2,1,51,3,0
59365,473,300,0,0,487,0,0,0,0,0,80,0,0,0,0,0,100,0.0,64,27.1875,2006,40,1,1,43,1,2
59376,615,0,0,0,270,0,0,0,0,0,155,60,0,55,0,40,30,0.0,60,19.2306666667,2006,43,1,1,69,1,0
59378,525,120,0,0,645,0,0,0,0,0,60,0,0,0,0,0,90,0.0,50,19.6,2006,43,1,1,24,1,1
59380,350,135,0,0,450,0,0,0,0,0,30,185,190,0,0,0,80,0.0,48,25.78125,2006,41,1,2,41,1,2
59387,480,0,0,0,615,0,10,0,0,0,35,265,0,0,0,0,35,0.0,60,13.6458333333,2006,39,1,2,28,3,0
59388,368,15,130,0,510,0,90,0,0,0,27,0,0,0,0,0,255,0.0,40,20.673,2006,44,2,1,45,3,2
59395,570,15,111,0,574,0,0,0,0,0,105,0,0,0,0,0,65,0.0,40,20.673,2006,40,2,1,41,3,1
59401,674,50,145,0,228,0,30,0,0,0,55,181,0,0,0,0,77,0.0,52,13.3134615385,2006,40,2,1,41,1,1
59403,395,207,0,9,459,0,0,0,20,0,25,272,0,0,0,0,53,0.0,39,8.9,2006,35,2,2,61,3,0
59404,570,10,26,0,450,0,0,0,0,0,65,281,0,0,0,0,38,0.0,40,21.0095,2006,40,2,1,33,1,1
59409,465,0,65,0,615,0,0,0,0,0,0,0,0,0,255,0,40,0.0,55,52.4474545455,2006,43,2,1,47,1,2
59410,440,35,0,0,740,0,10,10,0,0,110,10,0,0,0,30,35,0.0,60,7.5,2006,41,1,1,29,3,0
59414,460,140,35,0,470,0,0,0,0,0,60,135,0,0,0,0,140,0.0,40,10.0,2006,40,1,1,35,1,2
59422,510,55,170,0,560,0,30,0,0,0,45,30,0,0,0,0,40,0.0,60,48.0768333333,2006,44,1,1,43,1,2
59430,628,12,3,0,461,0,60,0,0,0,60,35,0,91,0,10,80,0.0,40,23.12,2006,43,2,1,37,1,1
59433,429,97,54,0,466,0,8,0,0,0,60,260,0,0,0,0,56,0.0,40,10.3845,2006,39,1,1,61,1,1
59442,355,210,0,0,410,0,0,0,0,0,75,345,0,0,0,0,45,0.0,40,8.1,2006,32,1,1,57,1,0
59445,615,140,0,120,70,0,0,0,12,0,10,243,120,0,0,0,110,0.0,54,32.4074074074,2006,42,1,1,28,1,1
59450,720,150,145,0,30,0,60,0,0,0,60,120,0,0,75,0,80,0.0,70,16.4834285714,2006,43,1,1,39,1,2
59454,410,50,0,0,737,0,0,0,0,0,15,120,0,0,0,0,98,0.0,40,18.269,2006,41,2,1,43,1,0
59458,450,15,45,120,525,0,0,0,0,0,55,165,0,0,0,0,65,0.0,47,28.6414893617,2006,43,1,1,39,1,2
59463,540,15,0,0,520,0,10,0,0,0,60,245,0,0,0,10,40,0.0,42,6.41023809524,2006,40,1,2,27,3,0
59467,430,65,195,0,483,0,0,0,0,0,30,185,10,0,0,0,40,0.0,44,19.6677272727,2006,43,1,1,46,1,2
59470,580,5,45,0,484,0,0,0,0,0,15,265,0,0,0,1,45,0.0,40,12.5,2006,40,2,1,30,3,2
59475,450,10,110,0,525,0,0,0,0,0,60,220,0,0,0,0,65,0.0,50,43.0768,2006,44,1,1,43,1,2
59476,556,36,95,2,55,0,130,0,0,0,60,285,0,0,0,30,191,0.0,60,32.05,2006,43,1,1,33,1,2
59479,485,20,0,0,480,0,0,0,0,0,230,180,0,0,0,0,45,0.0,40,28.846,2006,39,1,2,43,3,0
59480,620,55,0,0,405,0,0,0,0,0,55,165,0,0,60,20,60,0.0,35,17.5822857143,2006,43,2,1,46,1,1
59481,320,0,0,0,750,0,0,0,0,0,40,250,0,0,0,0,80,0.0,48,28.0447916667,2006,41,1,1,43,1,1
59482,615,35,0,0,410,0,0,0,0,0,30,295,0,0,0,0,55,0.0,40,25.0,2006,39,2,1,39,1,1
59489,420,0,0,0,770,150,0,0,0,0,45,0,0,0,15,0,40,0.0,52,4.32692307692,2006,40,2,1,62,3,0
59492,390,175,15,0,455,0,0,0,0,0,25,260,30,0,0,0,90,0.0,40,23.07675,2006,43,2,1,48,1,2
59494,450,0,0,0,420,0,0,0,0,0,90,420,0,0,0,0,60,0.0,40,10.0,2006,39,1,1,27,1,2
59495,420,10,325,0,365,0,0,0,0,0,40,195,0,0,0,0,40,0.0,39,8.97435897436,2006,44,1,1,56,1,2
59498,615,250,175,0,30,0,0,0,0,0,50,278,0,0,0,0,42,0.0,40,23.07675,2006,44,2,2,37,1,2
